BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNIT,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6222.0,50.0, ,B2,21 LORRAINE AVENUE                       ,            ,10312.0,2.0,0.0,2.0,4000.0,2550.0,2015.0,1.0,B2,793216.0,42299.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6226.0,41.0, ,B2,780 ANNADALE ROAD                        ,            ,10312.0,2.0,0.0,2.0,5130.0,2304.0,1992.0,1.0,B2,10.0,42060.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6226.0,43.0, ,B2,782 ANNADALE ROAD                        ,            ,10312.0,2.0,0.0,2.0,4860.0,2304.0,1992.0,1.0,B2,10.0,42060.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6234.0,57.0, ,B2,191 RENSSELAER AVENUE                    ,            ,10312.0,2.0,0.0,2.0,4000.0,2400.0,1997.0,1.0,B2,710000.0,42251.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6237.0,17.0, ,B2,228 VINELAND AVENUE                      ,            ,10312.0,2.0,0.0,2.0,5000.0,3615.0,2014.0,1.0,B2,906242.0,42200.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6237.0,18.0, ,B2,224 VINELAND AVENUE                      ,            ,10312.0,2.0,0.0,2.0,5000.0,3615.0,2014.0,1.0,B2,906242.0,42311.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6237.0,56.0, ,B2,163 STAFFORD AVENUE                      ,            ,10312.0,2.0,0.0,2.0,4000.0,2100.0,2000.0,1.0,B2,705000.0,42292.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6238.0,54.0, ,B2,185 VINELAND AVENUE                      ,            ,10312.0,2.0,0.0,2.0,8000.0,1680.0,1975.0,1.0,B2,732000.0,42347.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6238.0,74.0, ,B2,223 VINELAND AVENUE                      ,            ,10312.0,2.0,0.0,2.0,5000.0,2428.0,2012.0,1.0,B2,895041.0,42052.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6238.0,76.0, ,B2,227 VINELAND AVENUE                      ,            ,10312.0,2.0,0.0,2.0,5000.0,2428.0,2012.0,1.0,B2,890969.0,42081.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6239.0,63.0, ,B2,217 CROWN AVENUE                         ,            ,10312.0,2.0,0.0,2.0,9600.0,2352.0,1980.0,1.0,B2,0.0,42219.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6246.0,30.0, ,B2,1007 ANNADALE ROAD                       ,            ,10312.0,2.0,0.0,2.0,7592.0,2512.0,1978.0,1.0,B2,0.0,42277.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6246.0,41.0, ,B2,28 FURMAN STREET                         ,            ,10312.0,2.0,0.0,2.0,10360.0,2668.0,1978.0,1.0,B2,865000.0,42327.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6249.0,222.0, ,B2,67 ELY COURT                             ,            ,10312.0,2.0,0.0,2.0,8531.0,3600.0,1993.0,1.0,B2,0.0,42223.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6249.0,247.0, ,B2,132 NORTH PINE TERRACE                   ,            ,10312.0,2.0,0.0,2.0,4000.0,2008.0,1965.0,1.0,B2,0.0,42249.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6249.0,508.0, ,B2,15 EAST TENAFLY AVENUE                   ,            ,10312.0,2.0,0.0,2.0,5560.0,2126.0,1975.0,1.0,B2,0.0,42089.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6250.0,35.0, ,B2,55 TENAFLY PLACE                         ,            ,10312.0,2.0,0.0,2.0,4218.0,3496.0,2014.0,1.0,B2,896060.0,42221.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6250.0,36.0, ,B2,59 TENAFLY PLACE                         ,            ,10312.0,2.0,0.0,2.0,4053.0,3323.0,2014.0,1.0,B2,778961.0,42236.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6250.0,37.0, ,B2,63 TENAFLY PLACE                         ,            ,10312.0,2.0,0.0,2.0,4699.0,3323.0,2014.0,1.0,B2,778961.0,42306.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6250.0,38.0, ,B2,67 TENAFLY PLACE                         ,            ,10312.0,2.0,0.0,2.0,3931.0,3323.0,2014.0,1.0,B2,778961.0,42222.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6250.0,39.0, ,B2,5113G AMBOY ROAD                         ,            ,10312.0,2.0,0.0,2.0,3922.0,3323.0,2014.0,1.0,B2,778961.0,42209.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6250.0,100.0, ,B2,5113H AMBOY ROAD                         ,            ,10312.0,2.0,0.0,2.0,4275.0,2235.0,2014.0,1.0,B2,789143.0,42229.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6251.0,9.0, ,B2,86 DOWNES AVENUE                         ,            ,10312.0,2.0,0.0,2.0,4000.0,2100.0,1987.0,1.0,B2,0.0,42339.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6252.0,54.0, ,B2,21 DOWNES AVENUE                         ,            ,10312.0,2.0,0.0,2.0,3000.0,1480.0,1986.0,1.0,B2,0.0,42157.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6252.0,57.0, ,B2,29 DOWNES AVENUE                         ,            ,10312.0,2.0,0.0,2.0,3000.0,1480.0,1986.0,1.0,B2,0.0,42221.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6252.0,62.0, ,B2,41 DOWNES AVENUE                         ,            ,10312.0,2.0,0.0,2.0,4000.0,2186.0,1986.0,1.0,B2,585000.0,42145.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6254.0,103.0, ,B9,83 SOUTH RAILROAD ST                     ,            ,10312.0,2.0,0.0,2.0,6080.0,1275.0,1993.0,1.0,B9,407660.0,42034.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6258.0,4.0, ,B1,76 JEFFERSON BOULEVARD                   ,            ,10312.0,2.0,0.0,2.0,6000.0,1038.0,1935.0,1.0,B1,481650.0,42368.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6259.0,16.0, ,B2,240 DETROIT AVENUE                       ,            ,10312.0,2.0,0.0,2.0,8000.0,2318.0,1980.0,1.0,B2,33613.0,42123.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6260.0,21.0, ,B2,222 EDGEGROVE AVENUE                     ,            ,10312.0,2.0,0.0,2.0,4000.0,2953.0,2014.0,1.0,B2,763586.0,42061.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6260.0,22.0, ,B2,222 EDGEGROVE AVENUE                     ,            ,10312.0,2.0,0.0,2.0,4000.0,2084.0,2014.0,1.0,B2,760000.0,42115.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6260.0,23.0, ,B2,218 EDGEGROVE AVENUE                     ,            ,10312.0,2.0,0.0,2.0,4000.0,2953.0,2014.0,1.0,B2,763586.0,42052.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6261.0,12.0, ,B2,252 IONIA AVENUE                         ,            ,10312.0,2.0,0.0,2.0,4000.0,3370.0,2015.0,1.0,B2,748413.0,42278.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6261.0,69.0, ,B2,257 EDGEGROVE AVENUE                     ,            ,10312.0,2.0,0.0,2.0,5000.0,2310.0,1970.0,1.0,B2,675000.0,42194.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6266.0,57.0, ,B2,287 RENSSELAER AVENUE                    ,            ,10312.0,2.0,0.0,2.0,4000.0,2250.0,2000.0,1.0,B2,490000.0,42327.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6268.0,42.0, ,B2,179 SINCLAIR AVENUE                      ,            ,10312.0,2.0,0.0,2.0,4000.0,2100.0,2002.0,1.0,B2,775000.0,42347.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6269.0,13.0, ,B2,294 VINELAND AVENUE                      ,            ,10312.0,2.0,0.0,2.0,4000.0,2106.0,1975.0,1.0,B2,0.0,42353.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6269.0,15.0, ,B2,290 VINELAND AVENUE                      ,            ,10312.0,2.0,0.0,2.0,4000.0,2106.0,1975.0,1.0,B2,645000.0,42248.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6270.0,48.0, ,B2,271 VINELAND AVENUE                      ,            ,10312.0,2.0,0.0,2.0,8000.0,2704.0,1970.0,1.0,B2,0.0,42093.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6270.0,58.0, ,B2,287 VINELAND AVENUE                      ,            ,10312.0,2.0,0.0,2.0,4000.0,2324.0,2005.0,1.0,B2,787000.0,42012.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6273.0,1.0, ,B2,766 WOODROW ROAD                         ,            ,10312.0,2.0,0.0,2.0,10143.0,2368.0,1983.0,1.0,B2,685000.0,42304.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6273.0,10.0, ,B2,40 HOLCOMB AVENUE                        ,            ,10312.0,2.0,0.0,2.0,5876.0,2662.0,1970.0,1.0,B2,0.0,42311.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6279.0,39.0, ,B2,261 SOUTH RAILROAD ST                    ,            ,10312.0,2.0,0.0,2.0,3952.0,1600.0,1993.0,1.0,B2,655000.0,42298.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6279.0,145.0, ,B2,208 NORTH RAILROAD ST                    ,            ,10312.0,2.0,0.0,2.0,4000.0,2032.0,1975.0,1.0,B2,630000.0,42349.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6280.0,58.0, ,B2,205 NORTH RAILROAD ST                    ,            ,10312.0,2.0,0.0,2.0,4000.0,1984.0,1975.0,1.0,B2,0.0,42265.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6283.0,59.0, ,B2,790 DRUMGOOLE ROAD EAST                  ,            ,10312.0,2.0,0.0,2.0,4418.0,2328.0,1986.0,1.0,B2,0.0,42126.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6287.0,18.0, ,B1,37 RAMONA AVENUE                         ,            ,10312.0,2.0,0.0,2.0,4000.0,1936.0,2001.0,1.0,B1,735000.0,42233.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6291.0,33.0, ,B2,65 HEENAN AVENUE                         ,            ,10312.0,2.0,0.0,2.0,4000.0,2296.0,1974.0,1.0,B2,0.0,42278.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6302.0,1.0, ,B2,460 SINCLAIR AVENUE                      ,            ,10312.0,2.0,0.0,2.0,4800.0,2680.0,1984.0,1.0,B2,695000.0,42045.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6304.0,36.0, ,B1,362 VINELAND AVENUE                      ,            ,10312.0,2.0,0.0,2.0,4000.0,2936.0,1980.0,1.0,B1,655000.0,42194.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6305.0,45.0, ,B1,88 BELFIELD AVENUE                       ,            ,10312.0,2.0,0.0,2.0,10862.0,3664.0,1986.0,1.0,B1,0.0,42278.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6323.0,7.0, ,B2,5151 AMBOY ROAD                          ,            ,10312.0,2.0,0.0,2.0,9512.0,3880.0,1989.0,1.0,B2,0.0,42320.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6352.0,25.0, ,B2,133 PEARE PLACE                          ,            ,10312.0,2.0,0.0,2.0,10000.0,3604.0,1984.0,1.0,B2,847500.0,42068.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6353.0,5.0, ,B2,104 PEARE PLACE                          ,            ,10312.0,2.0,0.0,2.0,5000.0,2950.0,1995.0,1.0,B2,0.0,42102.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6356.0,47.0, ,B2,406 HAROLD AVENUE                        ,            ,10312.0,2.0,0.0,2.0,5879.0,3360.0,1995.0,1.0,B2,700000.0,42244.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6357.0,5.0, ,B2,427 HOLDRIDGE AVENUE                     ,            ,10312.0,2.0,0.0,2.0,4000.0,2000.0,1990.0,1.0,B2,635000.0,42177.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6357.0,11.0, ,B9,411 HOLDRIDGE AVENUE                     ,            ,10312.0,2.0,0.0,2.0,7000.0,4488.0,1986.0,1.0,B9,825000.0,42100.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6359.0,68.0, ,B2,4795 HYLAN BOULEVARD                     ,            ,10312.0,2.0,0.0,2.0,4040.0,1900.0,1999.0,1.0,B2,620000.0,42348.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6367.0,15.0, ,B2,76 WEAVER STREET                         ,            ,10312.0,2.0,0.0,2.0,8000.0,3800.0,1987.0,1.0,B2,934500.0,42277.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6399.0,16.0, ,B2,29 OCEANVIEW AVENUE                      ,            ,10312.0,2.0,0.0,2.0,4800.0,1974.0,1940.0,1.0,B2,420000.0,42300.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6406.0,9.0, ,B2,65 TYNDALE STREET                        ,            ,10312.0,2.0,0.0,2.0,6155.0,2820.0,1987.0,1.0,B2,350000.0,42285.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6421.0,6.0, ,B2,156 LIPSETT AVENUE                       ,            ,10312.0,2.0,0.0,2.0,6000.0,2800.0,1984.0,1.0,B2,695000.0,42318.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6424.0,74.0, ,B2,35 RAE AVENUE                            ,            ,10312.0,2.0,0.0,2.0,4000.0,2100.0,2002.0,1.0,B2,720000.0,42306.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6424.0,85.0, ,B2,11 RAE AVENUE                            ,            ,10312.0,2.0,0.0,2.0,4000.0,2768.0,1975.0,1.0,B2,565000.0,42284.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6469.0,39.0, ,B2,16 COTTONTAIL COURT                      ,            ,10312.0,2.0,0.0,2.0,10520.0,3800.0,2000.0,1.0,B2,1200000.0,42178.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6517.0,77.0, ,B2,165 ARBUTUS AVENUE                       ,            ,10312.0,2.0,0.0,2.0,12616.0,3890.0,2005.0,1.0,B2,0.0,42073.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6523.0,24.0, ,B9,113 ARBUTUS AVENUE                       ,            ,10312.0,2.0,0.0,2.0,55150.0,2415.0,1925.0,1.0,B9,789000.0,42226.0
5.0,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1.0,6523.0,85.0, ,B2,5264 AMBOY ROAD                          ,            ,10312.0,2.0,0.0,2.0,9100.0,4017.0,1925.0,1.0,B2,0.0,42116.0
5.0,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6261.0,54.0, ,V0,EDGEGROVE AVENUE                         ,            ,10312.0,0.0,0.0,0.0,10000.0,0.0,0.0,1.0,V0,0.0,42207.0
5.0,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6281.0,25.0, ,V0,IONIA AVENUE                             ,            ,10312.0,0.0,0.0,0.0,4000.0,0.0,0.0,1.0,V0,0.0,42356.0
5.0,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6281.0,25.0, ,V0,IONIA AVENUE                             ,            ,10312.0,0.0,0.0,0.0,4000.0,0.0,0.0,1.0,V0,0.0,42263.0
5.0,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6402.0,22.0, ,V0,LIPSETT AVENUE                           ,            ,10312.0,0.0,0.0,0.0,4000.0,0.0,0.0,1.0,V0,0.0,42174.0
5.0,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6455.0,18.0, ,V0,POILLON AVENUE                           ,            ,10312.0,0.0,0.0,0.0,3560.0,0.0,0.0,1.0,V0,265000.0,42124.0
5.0,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6475.0,280.0, ,V0,NICOLOSI LOOP                            ,            ,10312.0,0.0,0.0,0.0,10620.0,0.0,0.0,1.0,V0,670000.0,42165.0
5.0,ANNADALE                 ,06  TAX CLASS 1 - OTHER                     ,1.0,6305.0,75.0, ,Z0,CROWN PLACE                              ,            ,10312.0,0.0,0.0,0.0,10000.0,0.0,0.0,1.0,Z0,0.0,42104.0
5.0,ANNADALE                 ,21  OFFICE BUILDINGS                        ,4.0,6226.0,56.0, ,O7,800 ANNADALE ROAD                        ,            ,10312.0,0.0,3.0,3.0,3660.0,2399.0,1931.0,4.0,O7,845000.0,42100.0
5.0,ANNADALE                 ,21  OFFICE BUILDINGS                        ,4.0,6243.0,15.0, ,O7,905 ANNADALE ROAD                        ,            ,10312.0,0.0,1.0,1.0,5903.0,3000.0,1960.0,4.0,O7,640000.0,42090.0
5.0,ANNADALE                 ,36  OUTDOOR RECREATIONAL FACILITIES         ,4.0,6517.0,100.0, ,Q9,HOGAN AVENUE                             ,            ,10312.0,0.0,0.0,0.0,123114.0,0.0,0.0,4.0,Q9,1500000.0,42327.0
5.0,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1.0,5720.0,93.0, ,A5,84 GARY STREET                           ,            ,10312.0,1.0,0.0,1.0,2700.0,1700.0,1998.0,1.0,A5,465000.0,42293.0
5.0,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1.0,5724.0,102.0, ,A5,21 BILLINGS STREET                       ,            ,10312.0,1.0,0.0,1.0,2500.0,1510.0,2014.0,1.0,A5,526435.0,42297.0
5.0,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1.0,5724.0,103.0, ,A5,25 BILLINGS STREET                       ,            ,10312.0,1.0,0.0,1.0,2500.0,2065.0,2014.0,1.0,A5,528471.0,42060.0
5.0,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1.0,5724.0,104.0, ,A5,29 BILLINGS STREET                       ,            ,10312.0,1.0,0.0,1.0,2500.0,1510.0,2014.0,1.0,A5,528471.0,42060.0
5.0,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1.0,5724.0,105.0, ,A5,31 BILLINGS STREET                       ,            ,10312.0,1.0,0.0,1.0,2500.0,2065.0,2014.0,1.0,A5,0.0,42229.0
5.0,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1.0,5724.0,105.0, ,A5,31 BILLINGS STREET                       ,            ,10312.0,1.0,0.0,1.0,2500.0,2065.0,2014.0,1.0,A5,529490.0,42229.0
5.0,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1.0,5724.0,108.0, ,A5,35 BILLINGS STREET                       ,            ,10312.0,1.0,0.0,1.0,2500.0,1510.0,2014.0,1.0,A5,528471.0,42139.0
5.0,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1.0,5724.0,109.0, ,A5,37 BILLINGS STREET                       ,            ,10312.0,1.0,0.0,1.0,2500.0,2065.0,2014.0,1.0,A5,528471.0,42076.0
5.0,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1.0,5724.0,118.0, ,A5,163 KENILWORTH AVENUE                    ,            ,10312.0,1.0,0.0,1.0,3500.0,2086.0,2014.0,1.0,A5,600767.0,42293.0
5.0,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1.0,5724.0,120.0, ,A5,155 KENILWORTH AVENUE                    ,            ,10312.0,1.0,0.0,1.0,2500.0,2065.0,2014.0,1.0,A5,519307.0,42094.0
5.0,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1.0,5724.0,140.0, ,A5,14 CHATHAM STREET                        ,            ,10312.0,1.0,0.0,1.0,2500.0,2065.0,2014.0,1.0,A5,505986.0,42009.0
5.0,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1.0,5724.0,142.0, ,A5,6 CHATHAM STREET                         ,            ,10312.0,1.0,0.0,1.0,3500.0,2063.0,2014.0,1.0,A5,506898.0,42184.0
5.0,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1.0,5725.0,16.0, ,A5,29 CHATHAM STREET                        ,            ,10312.0,1.0,0.0,1.0,1400.0,1120.0,1997.0,1.0,A5,375000.0,42359.0
5.0,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1.0,5725.0,30.0, ,A5,127 KENILWORTH AVENUE                    ,            ,10312.0,1.0,0.0,1.0,1135.0,1540.0,1995.0,1.0,A5,350000.0,42348.0
5.0,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1.0,5726.0,45.0, ,A9,26 BENSON STREET                         ,            ,10312.0,1.0,0.0,1.0,2000.0,1275.0,1986.0,1.0,A9,363000.0,42102.0
5.0,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1.0,5726.0,52.0, ,A5,3 BENSON STREET                          ,            ,10312.0,1.0,0.0,1.0,3483.0,1600.0,2005.0,1.0,A5,455000.0,42017.0
5.0,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1.0,5726.0,58.0, ,A5,23 BENSON STREET                         ,            ,10312.0,1.0,0.0,1.0,2488.0,1400.0,2004.0,1.0,A5,495000.0,42229.0
