BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESET,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4730.0,41.0, ,A5,3410 GUNTHER AVENUE                      ,            ,10469.0,1.0,0.0,1.0,1710.0,1714.0,1950.0,1.0,A5,0.0,42139.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4733.0,14.0, ,A5,3341 BOUCK AVENUE                        ,            ,10469.0,1.0,0.0,1.0,1900.0,1254.0,1940.0,1.0,A5,385000.0,42359.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4733.0,14.0, ,A5,3341 BOUCK AVENUE                        ,            ,10469.0,1.0,0.0,1.0,1900.0,1254.0,1940.0,1.0,A5,190000.0,42166.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4733.0,17.0, ,A5,3335 BOUCK AVENUE                        ,            ,10469.0,1.0,0.0,1.0,1900.0,1254.0,1940.0,1.0,A5,363279.0,42032.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4734.0,66.0, ,A5,3344 BOUCK AVENUE                        ,            ,10469.0,1.0,0.0,1.0,1900.0,1681.0,1940.0,1.0,A5,379000.0,42185.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4735.0,51.0, ,A5,3340 WILSON AVE.                         ,            ,10469.0,1.0,0.0,1.0,1900.0,1681.0,1930.0,1.0,A5,0.0,42145.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4735.0,83.0, ,S1,3304 WILSON AVENUE                       ,            ,10469.0,1.0,1.0,2.0,2208.0,2430.0,1930.0,1.0,S1,320000.0,42297.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4735.0,84.0, ,A5,3308 WILSON AVENUE                       ,            ,10469.0,1.0,0.0,1.0,2216.0,2430.0,1930.0,1.0,A5,385000.0,42065.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4735.0,87.0, ,A5,3322 WILSON AVENUE                       ,            ,10469.0,1.0,0.0,1.0,2367.0,2430.0,1930.0,1.0,A5,310000.0,42034.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4738.0,45.0, ,A5,3324 FENTON AVENUE                       ,            ,10469.0,1.0,0.0,1.0,2208.0,1476.0,1940.0,1.0,A5,429000.0,42041.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4740.0,51.0, ,A5,3244 FISH AVENUE                         ,            ,10469.0,1.0,0.0,1.0,2500.0,1736.0,1935.0,1.0,A5,467500.0,42229.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4740.0,51.0, ,A5,3244 FISH AVENUE                         ,            ,10469.0,1.0,0.0,1.0,2500.0,1736.0,1935.0,1.0,A5,305000.0,42074.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4741.0,26.0, ,A5,3213 FENTON AVENUE                       ,            ,10469.0,1.0,0.0,1.0,2050.0,1280.0,1920.0,1.0,A5,0.0,42221.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4743.0,129.0, ,A5,3307 EASTCHESTER ROAD                    ,            ,10469.0,1.0,0.0,1.0,1800.0,1633.0,1950.0,1.0,A5,298700.0,42303.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4745.0,35.0, ,A1,1603 GIVAN AVENUE                        ,            ,10469.0,1.0,0.0,1.0,2774.0,1378.0,1920.0,1.0,A1,110000.0,42208.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4749.0,60.0, ,A5,3340 KINGSLAND AVENUE                    ,            ,10469.0,1.0,0.0,1.0,2375.0,1960.0,1955.0,1.0,A5,345000.0,42314.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4750.0,13.0, ,A5,3349 GUNTHER AVENUE                      ,            ,10469.0,1.0,0.0,1.0,1710.0,1539.0,1950.0,1.0,A5,0.0,42100.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4750.0,16.0, ,A5,3343 GUNTHER AVENUE                      ,            ,10469.0,1.0,0.0,1.0,1710.0,1539.0,1950.0,1.0,A5,320000.0,42060.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4751.0,1.0, ,A9,3354 GUNTHER AVENUE                      ,            ,10469.0,1.0,0.0,1.0,2997.0,948.0,1960.0,1.0,A9,335000.0,42230.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4756.0,13.0, ,A2,3259 ELY AVENUE                          ,            ,10469.0,1.0,0.0,1.0,2541.0,946.0,1960.0,1.0,A2,0.0,42139.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4756.0,62.0, ,A2,3244 BRUNER AVENUE                       ,            ,10469.0,1.0,0.0,1.0,2850.0,1056.0,1960.0,1.0,A2,308000.0,42041.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4766.0,5.0, ,A2,1510 HAMMERSLEY AVENUE                   ,            ,10469.0,1.0,0.0,1.0,2500.0,905.0,1925.0,1.0,A2,10.0,42122.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4766.0,33.0, ,A1,1511 ADEE AVENUE                         ,            ,10469.0,1.0,0.0,1.0,2502.0,1224.0,1935.0,1.0,A1,400000.0,42292.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4768.0,41.0, ,A2,1657 ADEE AVENUE                         ,            ,10469.0,1.0,0.0,1.0,2502.0,1796.0,1915.0,1.0,A2,22000.0,42086.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4781.0,32.0, ,A5,3021 EDSON AVENUE                        ,            ,10469.0,1.0,0.0,1.0,1692.0,1674.0,1955.0,1.0,A5,230000.0,42163.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4781.0,47.0, ,A5,3008 GRACE AVENUE                        ,            ,10469.0,1.0,0.0,1.0,1895.0,1920.0,1955.0,1.0,A5,0.0,42322.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4792.0,12.0, ,A1,2837 GUNTHER AVE                         ,            ,10469.0,1.0,0.0,1.0,4750.0,1063.0,1910.0,1.0,A1,645000.0,42332.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4792.0,22.0, ,A1,2823 GUNTHER AVENUE                      ,            ,10469.0,1.0,0.0,1.0,4750.0,2178.0,1910.0,1.0,A1,460000.0,42300.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4792.0,38.0, ,A1,2814 TIEMANN AVENUE                      ,            ,10469.0,1.0,0.0,1.0,3555.0,1232.0,1925.0,1.0,A1,300000.0,42277.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4792.0,40.0, ,A1,2816 TIEMANN AVENUE                      ,            ,10469.0,1.0,0.0,1.0,3555.0,1255.0,1925.0,1.0,A1,300000.0,42285.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4796.0,27.0, ,A5,2903 GRACE AVENUE                        ,            ,10469.0,1.0,0.0,1.0,1320.0,1140.0,2005.0,1.0,A5,369000.0,42356.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4803.0,46.0, ,A5,2730 GUNTHER AVENUE                      ,            ,10469.0,1.0,0.0,1.0,2470.0,1088.0,1955.0,1.0,A5,152000.0,42331.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4804.0,3.0, ,A1,1806 BARTOW AVENUE                       ,            ,10469.0,1.0,0.0,1.0,5250.0,1953.0,1925.0,1.0,A1,0.0,42201.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4886.0,54.0, ,A2,3426 GRACE AVENUE                        ,            ,10469.0,1.0,0.0,1.0,2375.0,703.0,1930.0,1.0,A2,218000.0,42019.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4888.0,23.0, ,A5,1314 EAST 223 STREET                     ,            ,10466.0,1.0,0.0,1.0,1600.0,960.0,1950.0,1.0,A5,0.0,42157.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4893.0,21.0, ,A9,1950 NEEDHAM AVENUE                      ,            ,10466.0,1.0,0.0,1.0,3108.0,1452.0,1925.0,1.0,A9,0.0,42039.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4893.0,120.0, ,A5,3538 GRACE AVENUE                        ,            ,10466.0,1.0,0.0,1.0,1706.0,1732.0,1960.0,1.0,A5,300000.0,42152.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4897.0,64.0, ,A2,1236 EAST 223 STREET                     ,            ,10466.0,1.0,0.0,1.0,2500.0,828.0,1910.0,1.0,A2,176500.0,42265.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4898.0,28.0, ,A5,1235 EAST 223 STREET                     ,            ,10466.0,1.0,0.0,1.0,1600.0,960.0,1955.0,1.0,A5,159750.0,42192.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4902.0,23.0, ,A5,1147 EAST 223 STREET                     ,            ,10466.0,1.0,0.0,1.0,1800.0,1534.0,1950.0,1.0,A5,347500.0,42122.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4902.0,31.0, ,A2,1141 E 223RD STREET                      ,            ,10466.0,1.0,0.0,1.0,8275.0,937.0,1910.0,1.0,A2,220000.0,42359.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4902.0,31.0, ,A2,1141 EAST 223 STREET                     ,            ,10466.0,1.0,0.0,1.0,8275.0,937.0,1910.0,1.0,A2,425880.0,42222.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4902.0,120.0, ,A5,1153A EAST 223 STREET                    ,            ,10466.0,1.0,0.0,1.0,1850.0,1534.0,1945.0,1.0,A5,212000.0,42061.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4916.0,31.0, ,A5,3619 DE REIMER AVENUE                    ,            ,10466.0,1.0,0.0,1.0,1827.0,1744.0,1964.0,1.0,A5,75000.0,42112.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4934.0,19.0, ,A5,1159 GRENADA PLACE                       ,            ,10466.0,1.0,0.0,1.0,1980.0,1582.0,1940.0,1.0,A5,389000.0,42338.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4934.0,26.0, ,A5,1145 GRENADA PLACE                       ,            ,10466.0,1.0,0.0,1.0,1782.0,1188.0,1940.0,1.0,A5,280000.0,42066.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4940.0,46.0, ,A5,3838 AMUNDSON AVENUE                     ,            ,10466.0,1.0,0.0,1.0,2583.0,1714.0,1961.0,1.0,A5,0.0,42180.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4943.0,55.0, ,A1,3693 SECOR AVENUE                        ,            ,10466.0,1.0,0.0,1.0,2856.0,1248.0,1925.0,1.0,A1,369500.0,42297.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4945.0,97.0, ,A2,2115 GARRETT PLACE                       ,            ,10466.0,1.0,0.0,1.0,4280.0,1411.0,1930.0,1.0,A2,368000.0,42058.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4945.0,97.0, ,A2,2115 GARRETT PLACE                       ,            ,10466.0,1.0,0.0,1.0,4280.0,1411.0,1930.0,1.0,A2,368000.0,42033.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4945.0,99.0, ,A1,2111 GARRETT PLACE                       ,            ,10466.0,1.0,0.0,1.0,3375.0,1200.0,1930.0,1.0,A1,420000.0,42146.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4945.0,104.0, ,A1,3819 HARPER AVE                          ,            ,10466.0,1.0,0.0,1.0,3700.0,1200.0,1930.0,1.0,A1,360000.0,42342.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4946.0,10.0, ,A1,3710 HARPER AVENUE                       ,            ,10466.0,1.0,0.0,1.0,2375.0,1248.0,1930.0,1.0,A1,360000.0,42228.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4946.0,16.0, ,A1,2180 LIGHT STREET                        ,            ,10466.0,1.0,0.0,1.0,2750.0,1084.0,1930.0,1.0,A1,100.0,42326.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4946.0,20.0, ,A1,3715 SECOR AVENUE                        ,            ,10466.0,1.0,0.0,1.0,2850.0,1120.0,1930.0,1.0,A1,330000.0,42235.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4950.0,49.0, ,A5,3731 ROMBOUTS AVENUE                     ,            ,10466.0,1.0,0.0,1.0,1800.0,1372.0,1925.0,1.0,A5,0.0,42297.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4950.0,77.0, ,A5,3728 DYRE AVENUE                         ,            ,10466.0,1.0,0.0,1.0,1800.0,1452.0,1925.0,1.0,A5,0.0,42062.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4950.0,77.0, ,A5,3728 DYRE AVENUE                         ,            ,10466.0,1.0,0.0,1.0,1800.0,1452.0,1925.0,1.0,A5,0.0,42040.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4951.0,14.0, ,A1,3811 MERRITT AVENUE                      ,            ,10466.0,1.0,0.0,1.0,2500.0,896.0,1930.0,1.0,A1,372587.0,42219.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4957.0,48.0, ,A0,3935 MURDOCK AVENUE                      ,            ,10466.0,1.0,0.0,1.0,5000.0,1289.0,1949.0,1.0,A0,335000.0,42345.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4958.0,41.0, ,A5,2090 STRANG AVENUE                       ,            ,10466.0,1.0,0.0,1.0,2100.0,1296.0,1955.0,1.0,A5,396550.0,42193.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4960.0,70.0, ,A5,3931 SETON AVENUE                        ,            ,10466.0,1.0,0.0,1.0,2500.0,1782.0,1957.0,1.0,A5,275000.0,42304.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4960.0,70.0, ,A5,3931 SETON AVENUE                        ,            ,10466.0,1.0,0.0,1.0,2500.0,1782.0,1957.0,1.0,A5,0.0,42251.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4961.0,33.0, ,A1,2152 STRANG AVE                          ,            ,10466.0,1.0,0.0,1.0,2750.0,1505.0,1925.0,1.0,A1,365000.0,42013.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4962.0,4.0, ,A2,3918 AMUNDSON AVENUE                     ,            ,10466.0,1.0,0.0,1.0,3750.0,1118.0,1925.0,1.0,A2,300000.0,42265.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4962.0,28.0, ,A1,3964 AMUNDSON AVENUE                     ,            ,10466.0,1.0,0.0,1.0,2500.0,1386.0,1925.0,1.0,A1,240000.0,42293.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4963.0,78.0, ,S1,4001 PRATT AVENUE                        ,            ,10466.0,1.0,1.0,2.0,3748.0,2204.0,1925.0,1.0,S1,424000.0,42277.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4964.0,29.0, ,A2,3934 PRATT AVE                           ,            ,10466.0,1.0,0.0,1.0,5344.0,1300.0,1925.0,1.0,A2,450000.0,42282.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4969.0,39.0, ,A1,4042 SECOR AVENUE                        ,            ,10466.0,1.0,0.0,1.0,2250.0,1376.0,1920.0,1.0,A1,469000.0,42179.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4969.0,39.0, ,A1,4042 SECOR AVENUE                        ,            ,10466.0,1.0,0.0,1.0,2250.0,1376.0,1920.0,1.0,A1,0.0,42012.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4970.0,5.0, ,A1,4035 ROMBOUTS AVENUE                     ,            ,10466.0,1.0,0.0,1.0,3220.0,1312.0,1925.0,1.0,A1,375000.0,42359.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4971.0,45.0, ,A1,4026 ROMBOUTS AVE                        ,            ,10466.0,1.0,0.0,1.0,4203.0,1060.0,1930.0,1.0,A1,210100.0,42229.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4971.0,45.0, ,A1,4026 ROMBOUTS AVENUE                     ,            ,10466.0,1.0,0.0,1.0,4203.0,1060.0,1930.0,1.0,A1,500.0,42229.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4977.0,39.0, ,A1,4063 BRUNER AVENUE                       ,            ,10466.0,1.0,0.0,1.0,2500.0,1136.0,1930.0,1.0,A1,0.0,42025.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4979.0,18.0, ,A5,4046 ELY AVENUE                          ,            ,10466.0,1.0,0.0,1.0,1710.0,1152.0,1940.0,1.0,A5,10.0,42100.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4979.0,54.0, ,A5,4079 GRACE AVE                           ,            ,10466.0,1.0,0.0,1.0,2494.0,1260.0,1950.0,1.0,A5,100000.0,42094.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4980.0,80.0, ,A4,4041 EDSON AVENUE                        ,            ,10466.0,1.0,0.0,1.0,2500.0,1158.0,1920.0,1.0,A4,399000.0,42229.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4981.0,57.0, ,A5,4075 BAYCHESTER AVENUE                   ,            ,10466.0,1.0,0.0,1.0,1350.0,1782.0,1960.0,1.0,A5,323850.0,42068.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4983.0,38.0, ,A1,4088 DE REIMER AVENUE                    ,            ,10466.0,1.0,0.0,1.0,2375.0,1648.0,1950.0,1.0,A1,345000.0,42011.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4983.0,90.0, ,A1,4019 WILDER AVENUE                       ,            ,10466.0,1.0,0.0,1.0,3555.0,928.0,1925.0,1.0,A1,395000.0,42278.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4984.0,96.0, ,A5,2059 STRANG AVENUE                       ,            ,10466.0,1.0,0.0,1.0,2500.0,2295.0,2014.0,1.0,A5,525000.0,42174.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4986.0,50.0, ,A5,4079 MONTICELLO AVE.                     ,            ,10466.0,1.0,0.0,1.0,1710.0,1692.0,1956.0,1.0,A5,0.0,42137.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4990.0,22.0, ,A1,4041 BELL AVENUE                         ,            ,10466.0,1.0,0.0,1.0,10500.0,3624.0,1950.0,1.0,A1,0.0,42072.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,4991.0,25.0, ,A5,4014 BELL AVENUE                         ,            ,10466.0,1.0,0.0,1.0,1426.0,1744.0,1960.0,1.0,A5,0.0,42100.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,5134.0,41.0, ,A2,2338 PALMER AVENUE                       ,            ,10475.0,1.0,0.0,1.0,2375.0,1804.0,1934.0,1.0,A2,260000.0,42303.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,5134.0,64.0, ,A2,2331 BOLLER AVENUE                       ,            ,10475.0,1.0,0.0,1.0,2961.0,1653.0,1925.0,1.0,A2,211000.0,42171.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,5273.0,36.0, ,A2,3 REEDS MILL LANE                        ,            ,10475.0,1.0,0.0,1.0,5049.0,414.0,1931.0,1.0,A2,228775.0,42227.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,5653.0,113.0, ,A2,2581 HOLLERS AVENUE                      ,            ,10475.0,1.0,0.0,1.0,5525.0,1120.0,1920.0,1.0,A2,350000.0,42366.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,5654.0,365.0, ,A2,3432 MCOWEN AVENUE                       ,            ,10475.0,1.0,0.0,1.0,5000.0,2258.0,1925.0,1.0,A2,490000.0,42367.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,5655.0,23.0, ,A5,3554 MCOWEN AVENUE                       ,            ,10475.0,1.0,0.0,1.0,2742.0,1925.0,1965.0,1.0,A5,265000.0,42151.0
2.0,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1.0,5655.0,62.0, ,A2,3503 ROPES AVENUE                        ,            ,10475.0,1.0,0.0,1.0,5000.0,1260.0,1950.0,1.0,A2,330000.0,42356.0
2.0,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1.0,4706.0,58.0, ,B1,1138 EAST 212TH STREET                   ,            ,10469.0,2.0,0.0,2.0,4082.0,1920.0,1950.0,1.0,B1,0.0,42135.0
2.0,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1.0,4708.0,37.0, ,B1,1107 EAST 213 STREET                     ,            ,10469.0,2.0,0.0,2.0,2500.0,2214.0,2008.0,1.0,B1,560000.0,42088.0
2.0,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1.0,4708.0,53.0, ,B1,1124 EAST 214TH STREET                   ,            ,10469.0,2.0,0.0,2.0,1900.0,2125.0,1945.0,1.0,B1,15000.0,42240.0
